"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-18",,,,,,,"0.03",",,N","0.3",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-19",,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-20",,,,,,,"1.35",",,N","0.4",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-21",,,,,,,"0.33",",,N","0.0","T,,N",,,,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-24",,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-25",,,,,,,"1.10",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-30",,,,,,,"0.30",",,N","0.4",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-01-31",,,,,,,"0.03",",,N","0.4",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-07",,,,,,,"0.54",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-08",,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-09",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-13",,,,,,,"0.98",",,N","1.8",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-14",,,,,,,"0.00","T,,N","0.0","T,,N","0.5",",,N",,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-15",,,,,,,"0.00",",,N","0.0",",,N","0.5",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-16",,,,,,,"0.00","T,,N",,,"0.0","T,,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-17",,,,,,,"0.00",",,N","0.0",",,N","0.0","T,,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-18",,,,,,,"0.14",",,N","0.0","T,,N",,,,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-19",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-21",,,,,,,"0.81",",,N","1.5",",,N","1.0",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-24",,,,,,,"0.62",",,N","0.0","T,,N",,,,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-25",,,,,,,"0.02",",,N","0.0","T,,N",,,,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-02-28",,,,,,,"0.05",",,N","0.3",",,N","0.5",",,N",,,,,,,,,"0.1",",,N","0.1",",,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-01",,,,,,,"0.21",",,N","2.0",",,N","2.0",",,N",,,,,,,,,"0.2",",,N","0.2",",,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-02",,,,,,,"0.48",",,N","3.5",",,N","4.0",",,N",,,,,,,,,,,"0.5",",,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-03",,,,,,,"0.00","T,,N","0.0","T,,N","1.0",",,N",,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-04",,,,,,,"1.01",",,N","5.8",",,N","5.8",",,N",,,,,,,,,"1.0",",,N","1.0",",,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-05",,,,,,,"0.00",",,N","0.0",",,N","4.0",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-06",,,,,,,"0.00",",,N","0.0",",,N","3.0",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-07",,,,,,,"0.00",",,N","0.0",",,N","3.0",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-08",,,,,,,"0.00",",,N","0.0",",,N","3.0",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-09",,,,,,,"0.00",",,N","0.0",",,N","2.0",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-10",,,,,,,"0.52",",,N","0.4",",,N","1.0",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-11",,,,,,,"0.16",",,N",,,"0.5",",,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-12",,,,,,,"0.00",",,N","0.0",",,N","0.0","T,,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-13",,,,,,,"0.00",",,N","0.0",",,N","0.0","T,,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-14",,,,,,,"0.00",",,N","0.0",",,N","0.0","T,,N",,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-15",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-16",,,,,,,"0.93",",,N","0.2",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-21",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-22",,,,,,,"1.01",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-23",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-29",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-30",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-03-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-01",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-06",,,,,,,"0.29",",,N","0.0","T,,N",,,,,,,,,,,,,"0.0","T,,N"
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-08",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-10",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-13",,,,,,,"0.92",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-14",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-15",,,,,,,"1.00",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-16",,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-17",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-18",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-19",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-20",,,,,,,"1.05",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-21",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-23",,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-24",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-26",,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-27",,,,,,,"0.72",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-29",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-04-30",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-01",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-02",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-03",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-04",,,,,,,"0.59",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-05",,,,,,,"0.55",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-06",,,,,,,"0.99",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-08",,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-10",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-11",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-12",,,,,,,"0.72",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-13",,,,,,,"1.03",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-14",,,,,,,"0.78",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-15",,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-16",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-18",,,,,,,"0.49",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-20",,,,,,,"0.59",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-21",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-23",,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-24",,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-27",,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-29",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-30",,,,,,,"0.52",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-05-31",,,,,,,"1.24",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-03",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-05",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-11",,,,,,,"1.20",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-12",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-13",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","40.95109","-74.118264","28.0","2019-06-14",,,,,,,"0.71",",,N",,,,,,,,,,,,,,,,
